,ID,NEAR_DIST,Name,Category,Interview,Shape_Leng,Shape_Area,Region,AUG_2019,AUG_2020,AUG_2021,AUG_2022,AUG_2023,JUL_2019,JUL_2020,JUL_2021,JUL_2022,JUL_2023,SEP_2019,SEP_2020,SEP_2021,SEP_2022,SEP_2023,Grand Tota,geometry,AUG_2019_dummy,AUG_2020_dummy,AUG_2021_dummy,AUG_2022_dummy,AUG_2023_dummy,JUL_2019_dummy,JUL_2020_dummy,JUL_2021_dummy,JUL_2022_dummy,SEP_2019_dummy,SEP_2020_dummy,SEP_2021_dummy,SEP_2022_dummy,SEP_2023_dummy,Grand Tota_dummy,AUG_2019_percent,AUG_2020_percent,AUG_2021_percent,AUG_2022_percent,AUG_2023_percent,JUL_2019_percent,JUL_2020_percent,JUL_2021_percent,JUL_2022_percent,SEP_2019_percent,SEP_2020_percent,SEP_2021_percent,SEP_2022_percent,SEP_2023_percent,Grand Tota_percent
714,20143507710,10.51,Nova Uniao,Agrovila,2,2380.225413,232602.0286,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.48144288685089 -10.974171352051622, -62.48117072212266 -10.974495265319637, -62.48093687424338 -10.974773242962454, -62.480706296265694 -10.975029687562197, -62.4805681994525 -10.975105000216876, -62.48615331668004 -10.978750188306627, -62.4875172244287 -10.979479263466551, -62.48782776141841 -10.979154363631062, -62.488945600166566 -10.978417457226094, -62.489803874475285 -10.977929088811479, -62.48246692606129 -10.97389483331938, -62.48144288685089 -10.974171352051622))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
715,20143507740,6.69,Nova Uniao,Agrovila,1,2415.890886,254789.9739,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.49800915629674 -10.913572171271166, -62.49993746002387 -10.911127865361337, -62.500038368270346 -10.910950542241283, -62.49407011884802 -10.906729369161722, -62.49385544559938 -10.906813381763332, -62.493721139663705 -10.906929789629134, -62.493469296318764 -10.906958087212697, -62.49297887393597 -10.90688580341534, -62.49722803570285 -10.91448578254281, -62.49731493446186 -10.914613595583395, -62.497592216772574 -10.91430606641455, -62.49756098393912 -10.914096362463516, -62.49800915629674 -10.913572171271166))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
716,20143507750,10.36,Nova Uniao,Agrovila,1,2891.562029,213058.7606,2,1.330861768,,,,,,,,,,,,,,,1.330861768,"POLYGON ((-62.46440915064178 -10.921410979396406, -62.4663049350457 -10.919051637642873, -62.46304830071405 -10.915488484435944, -62.46279819548056 -10.9151743681839, -62.46201274647976 -10.91434799970977, -62.46168576364217 -10.913992179143156, -62.461527525447316 -10.913765272514873, -62.46146229206335 -10.913522884730662, -62.46137071947722 -10.913420038962238, -62.46090738356593 -10.91320581074395, -62.4606737621596 -10.912985032834982, -62.46038490455003 -10.91260889728857, -62.46026691711838 -10.91249184045021, -62.460060913514354 -10.912348741758393, -62.45993500345841 -10.912226181316564, -62.459668423918316 -10.911818722756125, -62.45956737056573 -10.911561343019757, -62.45941941222658 -10.911353273442256, -62.45941556705165 -10.911224170800288, -62.45921943472224 -10.91096868056244, -62.458726655299756 -10.911012436118128, -62.45891714969731 -10.911363408928421, -62.46035775415539 -10.91399905519437, -62.46440915064178 -10.921410979396406))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000624645,,,,,,,,,,,,,,0.000624645
717,20143507760,8.56,Nova Uniao,Agrovila,1,2451.666984,248721.0301,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.48222689568541 -10.932521750142328, -62.48255465604631 -10.932716654253388, -62.485073122393125 -10.929321091163969, -62.47650043319396 -10.926913426452652, -62.476259100045084 -10.926842774509652, -62.47606696943541 -10.927224488245628, -62.476079674005945 -10.927334103326496, -62.4761938581405 -10.927468493795592, -62.47645874063854 -10.927709367687415, -62.48222689568541 -10.932521750142328))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
718,20170807120,8.74,Urupa,Agrovila,2,2528.79261,261184.4568,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.43824031900285 -11.089746510550329, -62.442571311186775 -11.081670113277966, -62.442493761916076 -11.081625692765648, -62.440675168691996 -11.080583857988152, -62.43608324452896 -11.088403771572473, -62.436782442689776 -11.088939089474392, -62.43796000890177 -11.08958127091963, -62.43824031900285 -11.089746510550329))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
719,20170807130,10.98,Urupa,Agrovila,2,2551.93734,257393.9908,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.45871670839318 -11.085915102189537, -62.466799672883326 -11.090613323101607, -62.46789434606504 -11.088720187017737, -62.46793954615566 -11.088642982047917, -62.459934118102645 -11.083977612272053, -62.45993090120488 -11.083998776634276, -62.45986771334267 -11.083953912267678, -62.45982940729405 -11.084019198038591, -62.45871670839318 -11.085915102189537))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
720,20170807140,12.1,Novo Alianca,Agrovila,1,2506.335399,250663.5345,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.47385515358722 -11.078864322830627, -62.48180449640453 -11.083426839396218, -62.482913080719335 -11.081538000995003, -62.48291356928051 -11.081537168915224, -62.482956550788 -11.081463924165773, -62.475057311682825 -11.076957012155946, -62.47498515311334 -11.076933054066854, -62.47494601942964 -11.076999667234409, -62.47385515358722 -11.078864322830627))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
721,20170807160,14.54,Urupa,Agrovila,2,3045.986912,508353.5318,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.47730619550047 -11.05421555809543, -62.48521222396105 -11.058732252152767, -62.48532848157771 -11.058782188212916, -62.485553096775405 -11.058342289383084, -62.48593768488252 -11.057742803464919, -62.48640630597275 -11.057167348445136, -62.48683484856122 -11.056798037544379, -62.48682328999637 -11.056269479006357, -62.48699247657817 -11.05590517731748, -62.487276927089056 -11.055560748964226, -62.4877209007032 -11.05500328098582, -62.48750461174543 -11.054819404756088, -62.479589797752205 -11.050312905237547, -62.47955903661053 -11.050365488963088, -62.47841449842467 -11.052321825119673, -62.47730619550047 -11.05421555809543))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
722,20170807170,15.54,Urupa,Agrovila,2,2526.751115,248259.3825,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.4919369671819 -11.046952644158852, -62.4841435534647 -11.04252662685227, -62.48303209749105 -11.04442746372272, -62.49116534881008 -11.049064284435742, -62.491400442012605 -11.048677965227334, -62.49205396359935 -11.047259923868175, -62.492115242131796 -11.04717378376857, -62.49218327524245 -11.04709664437176, -62.4919369671819 -11.046952644158852))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
723,20143507770,7.08,Nova Uniao,Agrovila,2,3252.892923,250348.918,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.49206021758096 -10.915520904159695, -62.49226386154799 -10.920576607996932, -62.492271582549584 -10.920567300348049, -62.49226963488386 -10.920719936141765, -62.493064173256435 -10.919693081605159, -62.49342890044502 -10.919290788554175, -62.494027712688556 -10.918630297578371, -62.494289419770084 -10.91826223356772, -62.49469203517684 -10.91758750219436, -62.492467736237074 -10.906811583536012, -62.49243975081943 -10.906730129138735, -62.49230012247492 -10.906726741536358, -62.492103314094166 -10.906753832319627, -62.492030287353415 -10.906773303588974, -62.492019925372375 -10.907015237815674, -62.49202341127025 -10.910944765066818, -62.49206021758096 -10.915520904159695))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
724,20143507780,8.05,Nova Uniao,Agrovila,2,3507.377634,445350.3769,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.48226942812955 -10.916722289883435, -62.482615359003525 -10.916994481806556, -62.48516749986648 -10.913477147582912, -62.48720260897623 -10.910673334022201, -62.48937616094269 -10.907689311421795, -62.49004142573073 -10.90678183794426, -62.490122532265374 -10.906508511433858, -62.48985419946093 -10.906332386768604, -62.48964275753613 -10.90616575307742, -62.489526724663634 -10.906060275436724, -62.48939660967284 -10.906155591132, -62.47876394440743 -10.913968376468121, -62.4788266058454 -10.914017639298882, -62.47952139866425 -10.914562978341596, -62.48064714241136 -10.915447180673501, -62.480741196861636 -10.915521054580546, -62.48226942812955 -10.916722289883435))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
725,20143507810,11.65,Nova Uniao,Agrovila,3,3117.069251,446797.0793,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.447988077614205 -10.910804040741125, -62.44878212538295 -10.911876870529818, -62.456512294798074 -10.910189661994167, -62.45693979062253 -10.910094235287877, -62.45691883934784 -10.90980329190061, -62.4569397504658 -10.90958349791551, -62.45625388377301 -10.909211433338637, -62.44825997144143 -10.903835851818396, -62.448218822393386 -10.903808180065903, -62.44759471462038 -10.90456782824819, -62.447684922961805 -10.90523485929824, -62.44824560854042 -10.906063363399694, -62.44825583326455 -10.906080791780587, -62.44894946250932 -10.907263093656258, -62.44879024535773 -10.90800755344133, -62.448277720255184 -10.909350068679151, -62.447988077614205 -10.910804040741125))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
726,20143507820,9.64,Nova Uniao,Agrovila,1,2836.037022,237415.8964,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.46973690677393 -10.937513836052016, -62.46967916515092 -10.937634817171585, -62.47229666036436 -10.939780322535967, -62.47232089043966 -10.939669970854974, -62.473951046357165 -10.928338236040227, -62.47340786048372 -10.928162489327267, -62.46973690677393 -10.937513836052016))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
727,20143507830,8.75,Nova Uniao,Agrovila,3,3683.243701,325461.4822,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.476251738649886 -10.943149456911472, -62.47616745386875 -10.943168281495646, -62.47885079473651 -10.945371096385005, -62.478953501634145 -10.945311438607934, -62.48459076028786 -10.94244357328395, -62.48916312039834 -10.940108964923686, -62.490988697317285 -10.939112487866801, -62.491356965589915 -10.938871681175666, -62.49098365728225 -10.938647536962785, -62.490834806015414 -10.938473979825785, -62.49040244704084 -10.938647420947914, -62.476251738649886 -10.943149456911472))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
728,20143507840,10.44,Nova Uniao,Agrovila,1,3911.955308,224667.3087,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.46114534372242 -10.938365524033417, -62.46460776613646 -10.94193043617888, -62.47227435362956 -10.949917025403785, -62.47233343265291 -10.950010271993792, -62.47277475478235 -10.948690658428566, -62.47266983634051 -10.948595595450609, -62.47104680444139 -10.94693435615724, -62.461888995320265 -10.937560467522001, -62.461207339432825 -10.936876761373723, -62.46114534372242 -10.938365524033417))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
729,20130201200,6.08,Mirante da Serra,Agrovila,4,1887.144787,130074.5083,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.62616242413601 -11.010638151007004, -62.626366365563186 -11.009761774536983, -62.62085882486152 -11.007819522514483, -62.61863828264198 -11.009715409763333, -62.62616242413601 -11.010638151007004))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
730,20130201210,5.32,Mirante da Serra,Agrovila,2,1891.583891,134034.6668,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.625141717701716 -11.023222193088431, -62.62532603865435 -11.02344747156974, -62.62784086296389 -11.021458114901419, -62.62595394496131 -11.01915234369892, -62.62406102494711 -11.016838958003294, -62.62364753609551 -11.016333559197674, -62.62424626459231 -11.019115100305642, -62.625141717701716 -11.023222193088431))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
731,20130201220,6.64,Mirante da Serra,Agrovila,2,3391.450461,154781.8743,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.60935235125217 -11.017438061665352, -62.61585845832347 -11.030744919403377, -62.61602984194722 -11.030600649208512, -62.61616271860025 -11.03048874222241, -62.61211043799124 -11.020194891878933, -62.612109661120634 -11.020193943999752, -62.612084249065646 -11.020135111429049, -62.6118840520647 -11.0196781335043, -62.60978486061774 -11.017073756857231, -62.60964611512583 -11.017190075229715, -62.60935235125217 -11.017438061665352))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
732,20143507880,3.54,Nova Uniao,Agrovila,2,3998.560549,268740.907,2,,,,,,,,,,,,0.204901238,,0.234173116,,0.439074354,"POLYGON ((-62.555130473129935 -10.956176629742659, -62.55551996508356 -10.956532579955388, -62.55580044792392 -10.956123424713505, -62.55549182306656 -10.95573265386263, -62.561048279046396 -10.941870769391828, -62.56117451689862 -10.941587214433305, -62.55902535258664 -10.939905946258506, -62.55895185357481 -10.940208404723212, -62.555130473129935 -10.956176629742659))",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,,,,,,7.62E-05,,8.71E-05,,0.000163382
733,20143507890,3.65,Nova Uniao,Agrovila,4,3705.12753,269391.6506,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.55549182306656 -10.95573265386263, -62.55580044792392 -10.956123424713505, -62.5560488934689 -10.955773908783504, -62.55605935016403 -10.955672381354193, -62.55589389248174 -10.955540605114775, -62.563193468236584 -10.943561136337719, -62.56336223202814 -10.943289189295946, -62.56117451689862 -10.941587214433305, -62.561048279046396 -10.941870769391828, -62.55549182306656 -10.95573265386263))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
734,20143507900,5.71,Nova Uniao,Agrovila,4,4457.370668,260867.9849,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.53705171412461 -10.965663099643194, -62.53510527328073 -10.96805556020051, -62.54014444710238 -10.96562098503733, -62.55217681511969 -10.959807281091377, -62.552420741308715 -10.959696470407478, -62.55273787650266 -10.959804011216535, -62.55302587759992 -10.959471713936491, -62.55266420796322 -10.959208456645658, -62.55250947515183 -10.959398537768598, -62.538128632496026 -10.96434090519029, -62.5377166572027 -10.964846713698998, -62.53705171412461 -10.965663099643194))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
735,20130201230,9.29,Mirante da Serra,Agrovila,2,3225.151989,162978.4465,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.583514063374324 -11.041105479687278, -62.59380435110206 -11.05008770186262, -62.59387437998454 -11.050156871223303, -62.594157339326124 -11.049908725473825, -62.59411181042091 -11.049828333169222, -62.58472311078185 -11.040073452658165, -62.5845732143992 -11.040201390850324, -62.583514063374324 -11.041105479687278))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
736,20143507920,10.79,Nova Uniao,Agrovila,2,1952.576656,218926.073,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.56386676529702 -11.010269018544461, -62.56377188173833 -11.010666220545296, -62.56383388969873 -11.011095227802315, -62.56374083442425 -11.011709042973063, -62.563471668050596 -11.012270828508454, -62.563371060434314 -11.012645475980513, -62.56322949251938 -11.012827951637552, -62.56301402522611 -11.013064414254154, -62.56283246671651 -11.013624752469985, -62.56358583521856 -11.013550050733759, -62.56763732613419 -11.01315183104359, -62.56810471873756 -11.01310501663064, -62.56869632341064 -11.013045761042441, -62.56851942771593 -11.011515108387584, -62.568381363004846 -11.010320445753614, -62.56827749913271 -11.009421716359862, -62.567411264519 -11.009481322803136, -62.56682804770457 -11.009562161099394, -62.56471360764511 -11.009638826627036, -62.56438932671784 -11.009928439202167, -62.56416763390662 -11.010090402253153, -62.56386676529702 -11.010269018544461))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
737,20180711050,8.76,Vale do Paraiso,Agrovila,3,4943.171066,994632.2648,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.11645204549812 -10.512785320689286, -62.116459200185915 -10.512845907069009, -62.133460660935086 -10.508344759965306, -62.133802844211004 -10.508266642626296, -62.13326015939549 -10.506310542587743, -62.13318916984107 -10.506050683390246, -62.132571687416736 -10.503790356356198, -62.11525514688611 -10.508481080539166, -62.11584169253974 -10.510777764432618, -62.11590170185146 -10.511012737635784, -62.11619645513149 -10.511881321879201, -62.1163129134442 -10.5121498147117, -62.11637168987781 -10.51236639039193, -62.11642400052947 -10.512625287787955, -62.11645204549812 -10.512785320689286))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
738,20143507930,8.98,Nova Uniao,Agrovila,2,3401.616504,365965.5794,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.47854457651453 -10.913914012928869, -62.47683392659916 -10.912603271093676, -62.47410860915121 -10.910416488693837, -62.47416189812811 -10.923870397910417, -62.47419079671112 -10.923864553804435, -62.47475967420638 -10.92389266030386, -62.47493341928835 -10.922947069270407, -62.47541270080471 -10.920338584568029, -62.47565755180318 -10.920518711548329, -62.47854457651453 -10.913914012928869))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
739,20143507940,6.06,Nova Uniao,Agrovila,2,3201.006945,272991.9184,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.49872398959204 -10.92736347306037, -62.50079738718222 -10.929017154848484, -62.50101124463371 -10.929187434634096, -62.50885135615441 -10.919558661990116, -62.5088854258823 -10.919307795288947, -62.508585888036635 -10.918886176294745, -62.508315165610014 -10.919130033801048, -62.49872398959204 -10.92736347306037))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
740,20143507960,8.85,Nova Uniao,Agrovila,2,3764.901926,325875.1598,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.47498856248794 -10.942138710985331, -62.47616745386875 -10.943168281495646, -62.49040244704084 -10.938647420947914, -62.490834806015414 -10.938473979825785, -62.49079267395668 -10.938329671496602, -62.490844506844375 -10.938190193545507, -62.489890923664255 -10.938241502398366, -62.47672101944902 -10.940022292731909, -62.47655698603802 -10.940044469009532, -62.474900369208335 -10.9420681407223, -62.47498856248794 -10.942138710985331))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
741,20143507970,7.07,Nova Uniao,Agrovila,2,3356.565797,282334.6214,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.494634237940474 -10.92861459009944, -62.493903754074765 -10.931430548135857, -62.49318374656385 -10.934103660749003, -62.49202008233207 -10.938246677470492, -62.492358749531746 -10.938494420325844, -62.4925694575952 -10.938057119815719, -62.49823879670618 -10.92697651216493, -62.49665701248905 -10.92571539478531, -62.495682248987414 -10.924938204032141, -62.494634237940474 -10.92861459009944))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
742,20130201270,4.54,Mirante da Serra,Agrovila,2,1957.277764,146863.9114,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.63408476100613 -11.021281583863358, -62.634100689946266 -11.021361239350826, -62.63637587122951 -11.019428030517535, -62.63646327322745 -11.019377444613811, -62.63641668573736 -11.01931078192556, -62.631836958628256 -11.014228238631725, -62.631500778023494 -11.014519740895702, -62.63408476100613 -11.021281583863358))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
743,20130201290,6.02,Mirante da Serra,Agrovila,2,1540.611716,90212.08733,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.61557840467195 -11.024192149494112, -62.61612732145026 -11.024865265928343, -62.62117721337847 -11.026145436115367, -62.62151676852117 -11.025917864850715, -62.62157249121593 -11.025870950913795, -62.6166712164967 -11.022841778001125, -62.61557840467195 -11.024192149494112))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
744,20130201300,7.84,Mirante da Serra,Agrovila,2,3514.263345,123961.9812,2,,,,0.988681425,,,,,0.117287423,,,,,0.861065086,,1.967033933,"POLYGON ((-62.60015588469711 -11.014746688746317, -62.60075392315872 -11.01546363578295, -62.61026363757835 -11.003796096051502, -62.61014265743219 -11.003648141488974, -62.61034769904619 -11.003461827126786, -62.6101102053431 -11.003277184308898, -62.60998080668011 -11.003450202646892, -62.60015588469711 -11.014746688746317))",0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,,,,0.000797568,,,,,9.46E-05,,,,0.00069462,,0.001586804
745,20130201330,6.03,Mirante da Serra,Agrovila,2,1876.741888,153429.37,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.617119184753875 -11.031353290145427, -62.61722805803443 -11.03149319505222, -62.61984295897494 -11.029391166638877, -62.61971996347308 -11.029256870167965, -62.61612732145026 -11.024865265928343, -62.61581859241718 -11.024486683089414, -62.61589114121511 -11.02480539083881, -62.61638493404465 -11.030456417919236, -62.617119184753875 -11.031353290145427))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
746,20130201340,6.75,Mirante da Serra,Agrovila,2,3434.557015,147238.1138,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.608308835594904 -11.018316685374465, -62.611521284701446 -11.023840593372695, -62.615574300814934 -11.030984350030947, -62.61575114712176 -11.030835253927215, -62.61585845832347 -11.030744919403377, -62.60935235125217 -11.017438061665352, -62.60920924944066 -11.017558863558223, -62.608851015373986 -11.017860376277733, -62.608308835594904 -11.018316685374465))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
747,20143507990,4.06,Nova Uniao,Agrovila,3,2427.953004,254285.1257,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.52149414979567 -10.930267103124546, -62.52722263801682 -10.936140710676366, -62.527829551075556 -10.935838460641055, -62.5254166121012 -10.92771995551363, -62.523254999280596 -10.929428582823688, -62.52149414979567 -10.930267103124546))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
748,20143508000,3.23,Nova Uniao,Agrovila,3,3214.970133,399798.0714,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.53666216861252 -10.93199488876564, -62.536346094569616 -10.932506909139008, -62.536219665672625 -10.932841713948076, -62.53590470871322 -10.933444675080606, -62.535670467588105 -10.933594169163525, -62.53522592201519 -10.934156054775235, -62.53697083652547 -10.938229729064593, -62.5392275071917 -10.943497974599667, -62.539668086570224 -10.94295673555222, -62.53980939214074 -10.934781515231302, -62.539878342454216 -10.93079210121648, -62.53869365616665 -10.93140629198256, -62.53845459601256 -10.931484205935432, -62.537734082917645 -10.931813032338372, -62.53693877889959 -10.9320285274468, -62.53666216861252 -10.93199488876564))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
749,20143508010,5.07,Nova Uniao,Agrovila,1,4809.834997,341522.8126,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.517695189588274 -10.948539161551098, -62.516778938704306 -10.949247739019434, -62.529470825614624 -10.947340041778006, -62.537024861279605 -10.946204343046118, -62.537465723984184 -10.945662655826206, -62.53055173012052 -10.946027107410327, -62.51792724306931 -10.9466921636707, -62.51784366398677 -10.94778342914027, -62.51808676516915 -10.94799489292452, -62.517695189588274 -10.948539161551098))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
750,20143508020,5.57,Nova Uniao,Agrovila,1,3783.004978,321217.9772,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.52368028186801 -10.959285259012294, -62.52591783028333 -10.961082714166373, -62.53542974149694 -10.949542292471795, -62.53542884452331 -10.949392019111153, -62.535300317707446 -10.948697434647823, -62.53500087649376 -10.949052137917464, -62.52368028186801 -10.959285259012294))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
751,20143508050,5.58,Nova Uniao,Agrovila,2,4684.675835,305887.998,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.53447568005891 -10.968163759868288, -62.534803852195964 -10.968424086922658, -62.53510527328073 -10.96805556020051, -62.53705171412461 -10.965663099643194, -62.53708638093598 -10.96464570224021, -62.537642256203185 -10.94833028870714, -62.537349528713975 -10.948018956874288, -62.53696037731263 -10.948458043799196, -62.537298768844856 -10.948752111941909, -62.53508040117494 -10.964005932522888, -62.53447568005891 -10.968163759868288))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
752,20170807180,4.39,Primavera,Agrovila,3,2518.617446,252521.297,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.27565443550236 -11.052811608214128, -62.27578166116479 -11.06175554944973, -62.27595817014358 -11.061754318245354, -62.27604976262803 -11.061753679399043, -62.27604974797973 -11.061755171507825, -62.27800311425977 -11.061761018810776, -62.27800204545629 -11.052806284826138, -62.27798762486718 -11.05262098654929, -62.27568186940824 -11.052597908353173, -62.27568479583542 -11.052693572683003, -62.27565443550236 -11.052811608214128))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
753,20170807190,1.87,Primavera,Agrovila,1,2522.989834,250774.7663,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.284926808875056 -11.081138747385022, -62.28489015491559 -11.08918075036913, -62.28491272118256 -11.089321409952978, -62.285988776846885 -11.089280885340555, -62.28713622366817 -11.08930022316616, -62.287142085165 -11.089185402478524, -62.287212051882925 -11.080139638362748, -62.28561062161635 -11.080134038053012, -62.28491757579329 -11.080131611004544, -62.284926808875056 -11.081138747385022))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
754,20170807200,2.7,Primavera,Agrovila,2,2554.616265,255524.2714,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.280791756949974 -11.080117132432322, -62.28254029798188 -11.080123275339686, -62.28257387491856 -11.070836651818368, -62.280238827958755 -11.07079281292821, -62.280327740156345 -11.08011550005376, -62.280791756949974 -11.080117132432322))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
755,20170807210,1.99,Urupa,Agrovila,3,3616.543623,785099.4129,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.376491197066 -11.136812011129326, -62.37671024786307 -11.138612273821947, -62.377371344109285 -11.144149180331905, -62.38685159886046 -11.144033475154101, -62.38694619553751 -11.14405269032792, -62.38693505444896 -11.143955900980092, -62.38696021838373 -11.142751921649571, -62.38685595770416 -11.142278913235204, -62.38667230529925 -11.141947899144043, -62.386619326934586 -11.141716576412202, -62.38675192018653 -11.141548651959111, -62.381855429546526 -11.135569068861923, -62.38057665816565 -11.136109407884506, -62.37968895279574 -11.13653826944266, -62.37823461265932 -11.13680803584316, -62.37776913424455 -11.136936279907337, -62.376491197066 -11.136812011129326))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
756,20170807230,2.77,Urupa,Agrovila,2,3338.825254,369397.0226,2,,,,,,,,,,,,,,,,0,"POLYGON ((-62.346055276327036 -11.111190430568533, -62.346345862852885 -11.122320213221151, -62.34634110137795 -11.122456130371035, -62.34875063753161 -11.122469585630247, -62.34873403928949 -11.122311681960982, -62.34846097403691 -11.110601309755713, -62.34843530196438 -11.110069111867816, -62.34843194099397 -11.10969419434809, -62.34607142650209 -11.109757715733151, -62.34606912458905 -11.11079137309206, -62.346055276327036 -11.111190430568533))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0
